gene	C5_unstranded	C5_strand1	C5_strand2
MEP1B	57	25	32
RNF138	0	0	0
RNF125	0	0	0
TRAPPC8	48	28	20
LOC105604435	0	0	0
LOC121817721	0	0	0
TRNAG-ACC_8	22	22	0
B4GALT6	53	34	19
TTR	154	67	87
DSG2	0	0	0
LOC121817750	0	0	0
DSG3	0	0	0
DSG4	0	0	0
TRNAC-GCA_214	0	0	0
DSG1	0	0	0
DSC1	0	0	0
DSC2	338	156	182
DSC3	181	118	63
LOC114110512	0	0	0
TRNAS-GGA_220	0	0	0
LOC114110491	0	0	0
CDH2	54	27	27
TRNAC-ACA_211	0	0	0
CHST9	0	0	0
AQP4	0	0	0
LOC105604443	55	28	27
LOC121817757	0	0	0
KCTD1	43	0	43
TRNAC-ACA_212	0	0	0
TAF4B	72	57	15
LOC121817708	0	0	0
PSMA8	0	0	0
SS18	0	0	0
ZNF521	600	293	307
LOC121817739	0	0	0
HRH4	0	0	0
IMPACT	0	0	0
OSBPL1A	0	0	0
LOC114110510	0	0	0
LOC121817740	0	0	0
CABYR	0	0	0
TTC39C	41	22	19
LOC114110499	0	0	0
LAMA3	226	119	107
TRNAG-UCC_103	78	35	43
ANKRD29	48	20	28
NPC1	111	55	56
LOC114110450	0	0	0
LOC114110441	2	39	51
LOC121817761	0	0	0
RMC1	133	129	92
RIOK3	38	10	28
TMEM241	2	0	2
TRNAG-CCC_202	0	0	0
LOC121817737	0	0	0
CABLES1	347	184	163
LOC121817769	0	0	0
RBBP8	410	216	194
LOC114110433	569	247	322
LOC121817716	0	0	0
TRNAR-UCU_16	0	0	0
GATA6	61	72	56
LOC121817754	0	39	28
LOC121817755	0	0	0
TRNAG-CCC_203	0	0	0
MIB1	0	0	0
LOC105604459	204	108	96
LOC101122488	0	0	0
ABHD3	60	32	28
SNRPD1	106	50	56
ESCO1	13	13	0
LOC114110474	155	86	69
GREB1L	0	0	0
LOC114110509	0	0	0
LOC114110473	0	0	0
LOC101102195	0	0	0
ROCK1	102	44	58
USP14	56	27	29
THOC1	0	0	0
LOC114110482	0	0	0
LOC101102690	19	19	0
COLEC12	0	0	0
CETN1	0	0	0
LOC114110516	46	31	15
CLUL1	0	0	0
TYMS	0	0	0
ENOSF1	57	33	24
YES1	0	0	0
LOC121817722	0	0	0
ADCYAP1	0	0	0
LOC114110500	0	0	0
LOC114110527	0	0	0
LOC114110528	0	0	0
METTL4	490	296	194
NDC80	0	0	0
TRNAE-UUC_111	0	0	0
SMCHD1	154	67	87
EMILIN2	51	0	51
LOC114110508	0	0	0
LPIN2	421	227	194
MYOM1	0	0	0
MRCL3	73	39	34
LOC101105123	117	70	47
LOC121817766	0	0	0
TGIF1	56	26	30
DLGAP1	0	0	0
LOC105604469	0	0	0
LOC114110523	0	0	0
LOC101106223	0	0	0
TRNAC-GCA_215	0	0	0
AKAIN1	64	36	28
ZBTB14	0	0	0
EPB41L3	231	93	138
LOC121817753	0	0	0
LOC105604471	94	56	38
TMEM200C	0	0	0
LOC105604472	0	0	0
LOC105604473	0	0	0
LOC101107700	66	38	28
ARHGAP28	80	32	48
LOC121817770	0	0	0
LAMA1	103	55	48
LOC114110481	0	0	0
LOC101106733	0	0	0
LOC114110496	0	0	0
PTPRM	96	73	23
RAB12	68	38	30
MTCL1	165	88	77
LOC121817759	0	0	0
LOC121817758	0	0	0
NDUFV2	82	53	29
ANKRD12	349	173	176
TWSG1	147	77	70
RALBP1	1	1	0
LOC114110462	0	0	0
PPP4R1	0	0	0
RAB31	83	46	37
TXNDC2	0	0	0
VAPA	0	0	0
LOC114110457	0	0	0
APCDD1	0	0	0
LOC105604488	0	0	0
NAPG	169	109	60
PIEZO2	123	47	76
LOC121817732	195	106	89
LOC114112216	0	0	0
GNAL	0	0	0
CHMP1B	0	0	0
MPPE1	92	47	45
IMPA2	0	0	0
CIDEA	0	0	0
LOC106990432	0	0	0
TUBB6	281	137	144
AFG3L2	0	0	0
PRELID3A	87	51	36
SPIRE1	139	65	74
TRNAC-GCA_216	0	0	0
CEP76	0	0	0
PSMG2	0	0	0
LOC114110525	0	0	0
PTPN2	201	116	85
LOC105612300	0	0	0
SEH1L	1007	521	486
CEP192	114	52	62
LDLRAD4	0	0	0
FAM210A	0	0	0
RNMT	0	0	0
MC5R	0	0	0
MC2R	0	0	0
LOC101108009	0	0	0
SETBP1	49	27	22
TRNAC-ACA_213	0	0	0
TRNAY-AUA_24	0	0	0
SLC14A2	123	53	70
LOC114110480	0	0	0
LOC105610529	375	209	166
LOC105604496	0	0	0
SLC14A1	0	0	0
LOC121817771	0	0	0
SIGLEC15	0	0	0
EPG5	378	224	154
PSTPIP2	192	109	83
ATP5F1A	250	122	128
HAUS1	27	11	16
LOC114110497	0	0	0
LOC114110463	0	0	0
LOC114110507	0	0	0
C23H18orf25	0	0	0
RNF165	0	0	0
LOXHD1	0	0	0
ST8SIA5	128	95	33
LOC121817712	0	0	0
PIAS2	270	132	138
KATNAL2	833	404	429
LOC105604502	0	0	0
HDHD2	0	0	0
IER3IP1	0	0	0
SKOR2	0	0	0
SMAD2	53	27	26
LOC105604507	0	0	0
LOC114110430	0	0	0
ZBTB7C	164	64	100
LOC114110465	0	0	0
LOC114110506	0	0	0
LOC114110501	0	0	0
LOC121817717	0	0	0
LOC105604510	0	0	0
CTIF	0	0	0
TRNAG-UCC_104	0	0	0
TRNAS-GGA_221	0	0	0
LOC121817742	0	0	0
SMAD7	65	52	13
DYM	0	0	0
LOC121817763	0	0	0
LOC114110485	0	0	0
LOC101115926	14531	7512	7019
C23H18orf32	0	0	0
LOC114110518	0	0	0
LOC114110521	0	0	0
LOC114110520	0	0	0
LOC114110519	0	0	0
LIPG	0	0	0
LOC121817764	0	0	0
ACAA2	0	0	0
LOC114110526	0	0	0
LOC114110524	0	0	0
MYO5B	205	101	104
MBD1	39	36	3
CXXC1	58	33	25
SKA1	0	0	0
LOC101117292	0	0	0
MAPK4	0	0	0
MRO	0	0	0
ME2	104	41	64
ELAC1	278	162	116
LOC114110426	0	0	0
SMAD4	67	32	35
MEX3C	0	0	1
TRNAC-ACA_214	0	0	0
DCC	251	125	126
TRNAC-ACA_215	0	0	0
LOC101113979	0	0	0
MBD2	0	0	0
POLI	0	0	0
STARD6	0	0	0
C23H18orf54	0	0	0
LOC121817718	24	24	0
LOC121817729	0	0	0
LOC105604529	0	0	0
LOC105604530	0	0	0
LOC121817752	0	0	0
RAB27B	43	16	27
CCDC68	68	35	33
TCF4	1104	629	475
TRNAC-ACA_216	0	0	0
LOC121817711	0	0	0
TXNL1	71	41	30
LOC105604543	103	43	60
WDR7	189	106	83
ST8SIA3	70	45	25
LOC121817736	0	0	0
ONECUT2	438	188	250
LOC121817727	0	0	0
FECH	48	26	22
NARS1	213	121	92
LOC114110513	0	0	0
LOC105604550	0	0	0
ATP8B1	0	0	0
LOC121817746	0	0	0
NEDD4L	51	29	22
TRNAE-UUC_112	0	0	0
LOC121817720	0	0	0
LOC121817719	0	0	0
ALPK2	0	0	0
LOC105604560	0	0	0
MALT1	44	21	23
ZNF532	0	0	0
LOC101116529	0	0	0
LOC101101856	20	0	20
SEC11C	0	0	0
GRP	0	0	0
RAX	0	0	0
CPLX4	0	0	0
LMAN1	0	0	0
CCBE1	0	0	0
LOC121817691	0	0	0
TRNAC-GCA_217	0	0	0
LOC121817692	0	0	0
LOC105604571	52	29	23
PMAIP1	39	12	27
LOC121817744	0	0	0
LOC121817734	0	0	0
MC4R	611	329	282
LOC121817749	0	0	0
LOC101117810	0	0	0
TRNAS-GGA_222	0	0	0
TRNAC-ACA_217	0	0	0
CDH20	0	0	0
TRNAC-ACA_218	0	0	0
LOC121817714	0	0	0
RNF152	0	0	0
PIGN	76	29	47
RELCH	85	42	43
LOC114110517	0	0	0
TNFRSF11A	0	0	0
LOC114110487	19	0	19
ZCCHC2	0	0	0
LOC121817760	0	0	0
LOC114110432	0	0	0
PHLPP1	55	20	35
LOC121817703	0	0	0
LOC105604596	48	23	25
BCL2	21	8	13
LOC121817704	0	0	0
LOC121817705	85	47	38
KDSR	0	0	0
VPS4B	0	0	0
SERPINB5	0	0	0
SERPINB12	0	0	0
SERPINB13	55	34	21
LOC101103612	0	0	0
LOC101103862	0	0	0
LOC121817706	0	0	0
LOC101104114	16	3	13
SERPINB11	72	30	42
LOC121817735	0	0	0
SERPINB7	0	0	0
LOC121817723	0	0	0
LOC121817741	0	0	0
LOC101105044	0	0	0
LOC101105297	0	0	0
TRNAC-GCA_218	0	0	0
LOC114112008	5	3	2
LOC114110667	48	25	23
LOC121817884	136	85	51
LOC121817883	0	0	0
TRNAC-GCA_219	0	0	0
TRNAC-GCA_220	0	0	0
LOC114108990	0	0	0
LOC121817885	0	0	0
LOC114110622	0	0	0
IL9R	0	0	0
POLR3K	0	0	0
SNRNP25	515	276	239
RHBDF1	57	48	9
MPG	0	106	129
NPRL3	62	156	141
TRNAY-GUA_56	0	0	0
LOC101120884	0	0	0
LOC114110674	0	0	0
HBM	0	0	0
LOC114110673	0	0	0
LOC101108797	0	0	0
HBQ1	189	85	104
LUC7L	79	40	39
FAM234A	306	187	119
RGS11	0	0	0
ARHGDIG	0	0	0
PDIA2	0	0	0
AXIN1	0	0	0
MRPL28	0	0	0
PGAP6	114	66	48
NME4	0	0	0
DECR2	0	0	0
RAB11FIP3	97	41	56
CAPN15	0	0	0
PRR35	0	0	0
NHLRC4	0	0	0
PIGQ	198	85	113
RAB40C	0	0	0
WFIKKN1	14	7	7
METTL26	83	41	42
TRNAG-CCC_204	0	0	0
LOC105604599	0	0	0
MCRIP2	221	116	105
WDR90	61	0	61
RHOT2	263	134	129
RHBDL1	143	96	47
LOC101103616	1025	544	481
STUB1	0	139	99
JMJD8	0	99	139
WDR24	0	0	0
FBXL16	0	0	0
METRN	0	0	0
ANTKMT	41	41	0
CCDC78	0	0	0
HAGHL	39	24	15
CIAO3	73	24	49
MSLN	0	0	0
LOC101105127	0	0	0
RPUSD1	0	0	0
CHTF18	0	0	0
GNG13	0	0	0
LMF1	296	136	160
LOC121817896	0	0	0
SOX8	0	0	0
SSTR5	0	0	0
C1QTNF8	0	0	0
TEKT4	0	0	0
CACNA1H	162	99	63
LOC121817878	0	0	0
LOC114110568	0	0	0
LOC121817879	0	0	0
LOC100144429	119	67	79
TPSB2	0	16	11
UBE2I	0	0	0
BAIAP3	29	90	53
TSR3	158	108	164
GNPTG	70	26	44
UNKL	0	0	0
C24H16orf91	50	12	38
PERCC1	62	33	29
CCDC154	0	0	0
CLCN7	918	447	471
PTX4	0	0	0
TELO2	0	0	0
IFT140	0	0	0
TMEM204	0	0	0
CRAMP1	44	18	26
JPT2	68	37	31
MAPK8IP3	66	36	30
NME3	458	204	254
MRPS34	273	155	118
EME2	77	35	92
SPSB3	0	39	11
NUBP2	67	54	13
IGFALS	0	0	0
HAGH	86	49	37
FAHD1	88	57	31
MEIOB	0	0	0
HS3ST6	0	0	0
MSRB1	301	166	135
RPL3L	0	0	0
NDUFB10	302	175	127
RPS2	718	375	343
LOC114110701	0	0	0
LOC114110700	0	0	0
RNF151	0	0	0
LOC114110711	0	0	0
TBL3	0	33	37
NOXO1	85	91	64
GFER	29	20	9
SYNGR3	0	0	0
ZNF598	0	0	0
NPW	0	0	0
SLC9A3R2	843	474	369
NTHL1	180	93	87
TSC2	0	0	0
PKD1	192	70	122
RAB26	0	0	0
LOC114110614	0	0	0
LOC114110702	0	0	0
TRAF7	0	0	0
CASKIN1	57	29	28
LOC121817867	0	0	0
MLST8	0	0	0
BRICD5	0	0	0
LOC101115175	0	0	0
E4F1	0	0	0
DNASE1L2	0	0	0
ECI1	78	43	35
RNPS1	36	16	20
ABCA3	1077	609	468
LOC101115931	0	0	0
CCNF	0	0	0
TEDC2	0	0	0
NTN3	0	0	0
TBC1D24	34	26	8
ATP6V0C	0	0	0
AMDHD2	642	362	280
LOC121817881	0	0	0
PDPK1	0	0	0
KCTD5	0	0	0
PRSS27	0	0	0
LOC121817838	0	0	0
LOC121817842	0	0	0
LOC121817800	47	47	0
PRSS22	0	0	0
LOC121817801	0	0	0
LOC105604613	0	0	0
LOC121817799	24	15	9
LOC105604849	0	0	0
LOC101117984	0	0	0
LOC121817912	0	0	0
PRSS33	39	0	39
ELOB	332	160	172
SRRM2	1299	653	646
LOC101116622	503	284	219
FLYWCH2	0	0	0
LOC105604618	69	33	36
FLYWCH1	0	0	0
KREMEN2	0	0	0
PAQR4	44	13	31
PKMYT1	0	0	0
LOC114110662	0	0	0
CLDN9	0	0	0
CLDN6	65	25	40
TNFRSF12A	0	0	0
HCFC1R1	270	130	140
THOC6	0	0	0
BICDL2	0	0	0
MMP25	0	0	0
LOC114110633	0	0	0
LOC121817795	0	0	0
IL32	0	0	0
LOC114110636	0	0	0
LOC121817796	0	0	0
LOC105604626	0	0	0
ZSCAN10	0	0	0
ZNF205	8	8	0
ZNF213	0	0	0
LOC101120797	0	0	0
TRNAR-CCG_8	0	0	0
LOC121817913	0	0	0
TRNAR-CCU_31	0	0	0
TRNAK-CUU_22	0	0	0
TRNAP-UGG_3	0	0	0
TRNAP-AGG_6	0	0	0
TRNAK-CUU_23	0	0	0
TRNAP-AGG_7	0	0	0
TRNAK-CUU_24	0	0	0
TRNAK-CUU_25	0	0	0
TRNAP-CGG_3	0	0	0
TRNAR-CCU_32	0	0	0
TRNAK-CUU_26	0	0	0
TRNAP-UGG_4	0	0	0
TRNAP-AGG_8	0	0	0
TRNAK-CUU_27	0	0	0
TRNAP-UGG_5	0	0	0
TRNAK-CUU_28	0	0	0
TRNAP-UGG_6	0	0	0
TRNAP-AGG_9	0	0	0
TRNAK-CUU_29	0	0	0
TRNAP-UGG_7	0	0	0
TRNAK-CUU_30	0	0	0
TRNAP-UGG_8	0	0	0
TRNAP-AGG_10	0	0	0
TRNAK-CUU_31	0	0	0
TRNAP-AGG_11	0	0	0
TRNAR-CCU_33	0	0	0
TRNAK-CUU_32	0	0	0
LOC101121309	0	0	0
LOC101121564	0	0	0
LOC106991885	6	1	5
LOC114110681	0	0	0
LOC101120292	0	0	0
ZNF200	67	41	26
LOC114110694	0	0	0
LOC101121821	0	0	0
MEFV	0	0	0
ZNF263	21	11	10
TIGD7	64	35	29
ZNF75A	145	81	64
LOC101122322	0	0	0
LOC101119008	75	39	36
ZNF174	0	0	0
ZNF597	0	0	0
NAA60	0	0	0
C24H16orf90	0	0	0
CLUAP1	300	180	120
TRNAG-CCC_205	0	0	0
NLRC3	61	13	48
SLX4	0	0	0
DNASE1	0	26	18
TRAP1	83	51	76
LOC101123600	59	29	30
ADCY9	438	234	204
SRL	0	0	0
TFAP4	617	337	280
GLIS2	0	0	0
LOC101102529	38	19	19
VASN	4	4	0
DNAJA3	62	39	23
LOC105604852	145	79	66
NMRAL1	45	34	11
HMOX2	620	338	282
CDIP1	0	0	0
LOC121817890	28	14	14
C24H16orf96	0	0	0
UBALD1	129	69	60
MGRN1	0	75	35
LOC114110676	0	35	75
NUDT16L1	0	0	0
ANKS3	198	98	100
DNAAF8	0	0	0
ZNF500	0	0	0
SEPTIN12	0	0	0
LOC121817910	0	0	0
ROGDI	0	0	0
GLYR1	98	48	50
UBN1	169	111	58
LOC121817911	276	113	163
PPL	63	42	21
SEC14L5	0	0	0
NAGPA	141	68	73
C24H16orf89	279	166	113
ALG1	0	40	9
EEF2KMT	0	9	40
LOC101105047	0	0	0
RBFOX1	1318	656	662
TRNAE-CUC_54	0	0	0
TRNAG-CCC_206	0	0	0
LOC114110698	0	0	0
LOC101109062	0	0	0
TMEM114	0	0	0
METTL22	282	147	135
TRNAC-ACA_219	0	0	0
ABAT	76	23	53
TMEM186	0	0	0
PMM2	0	0	0
LOC105604649	0	0	0
CARHSP1	116	70	46
LITAFD	0	0	0
USP7	456	263	193
LOC114110611	48	24	24
TRNAS-GGA_223	0	0	0
LOC114110695	0	0	0
C24H16orf72	0	0	0
TRNAG-CCC_207	0	0	0
LOC121817841	0	0	0
GRIN2A	0	0	0
LOC114110687	0	0	0
ATF7IP2	48	18	30
LOC114110709	0	0	0
EMP2	39	28	11
TEKT5	29	22	7
NUBP1	0	24	27
TVP23A	0	27	24
LOC105604655	156	74	82
CIITA	0	0	0
LOC121817811	0	0	0
LOC114110570	0	0	0
DEXI	44	17	27
CLEC16A	454	211	243
LOC121817812	96	29	67
LOC121817848	0	0	0
SOCS1	0	0	0
TNP2	0	0	0
PRM3	0	0	0
PRM2	0	0	0
PRM1	0	0	0
RMI2	27	4	23
LOC105604659	0	0	0
LITAF	432	214	218
SNN	60	125	123
TXNDC11	207	201	194
ZC3H7A	0	0	0
RSL1D1	0	0	0
LOC114110620	0	0	0
GSPT1	121	63	58
LOC121817877	0	0	0
TNFRSF17	0	0	0
LOC105604668	0	0	0
SNX29	475	248	227
LOC114110685	0	0	0
CPPED1	36	36	0
SHISA9	16	0	16
LOC114110683	175	89	86
TRNAE-UUC_113	0	0	0
TRNAC-GCA_221	0	0	0
ERCC4	0	0	0
MRTFB	116	58	58
TRNAC-GCA_222	0	0	0
TRNAT-CGU_5	0	0	0
LOC121817900	0	0	0
LOC105604676	0	0	0
PARN	96	62	34
BFAR	68	43	25
LOC114110613	216	70	146
LOC101109935	74	30	44
LOC114110664	87	39	48
RRN3	247	118	129
NTAN1	61	46	15
PDXDC1	8	8	0
LOC121817833	0	0	0
MPV17L	70	34	36
LOC121817805	0	0	0
BMERB1	0	0	0
TRNAG-CCC_208	0	0	0
MARF1	43	17	26
NDE1	67	32	35
MYH11	101	35	66
CEP20	59	29	30
TRNAC-GCA_223	0	0	0
ABCC1	0	0	0
LOC121817810	37	3	34
ABCC6	0	0	0
LOC121817809	0	0	0
LOC101111247	272	123	149
LOC121817825	0	0	0
LOC121817813	0	0	0
LOC121817861	0	0	0
XYLT1	0	0	0
TRNAC-GCA_224	0	0	0
TRNAS-GGA_224	0	0	0
LOC114110576	0	0	0
RPS15A	20841	10708	10133
ARL6IP1	69	41	28
SMG1	209	97	112
LOC101115593	283	143	140
TRNAG-UCC_105	0	0	0
CLEC19A	0	0	0
SYT17	0	0	0
ITPRIPL2	131	63	68
COQ7	0	0	0
TRNAW-CCA_221	0	0	0
TMC7	0	0	0
TMC5	0	0	0
GDE1	122	45	77
CCP110	705	384	321
VPS35L	173	77	96
LOC105604689	0	0	0
LOC114110641	0	0	0
KNOP1	0	0	0
IQCK	66	30	36
GPRC5B	0	0	0
GPR139	64	28	36
GP2	0	0	0
UMOD	321	156	165
PDILT	0	0	0
ACSM5	253	139	114
LOC114110556	0	0	0
ACSM2B	56	30	26
LOC114110625	0	0	0
ACSM1	173	89	84
LOC114110665	0	0	0
ERV3-1	0	0	0
LOC121817894	0	0	0
ACSM4	0	0	0
THUMPD1	76	35	41
ACSM3	0	35	25
ERI2	0	25	35
REXO5	321	159	162
DCUN1D3	617	336	281
LOC114110710	0	0	0
LOC101107031	0	0	0
LYRM1	0	0	0
DNAH3	216	141	75
TRNAW-CCA_222	0	0	0
LDAF1	0	0	0
LOC121817895	0	0	0
ZP2	0	0	0
ANKS4B	0	0	0
CRYM	0	0	0
LOC101113819	0	0	0
LOC101114079	141	92	49
LOC114110581	108	58	50
LOC101102527	246	109	137
PDZD9	0	0	0
MOSMO	0	0	0
VWA3A	0	0	0
LOC114110693	0	0	0
SDR42E2	0	0	0
TRNAL-UAG_3	0	0	0
EEF2K	8	8	0
TRNAL-AAG_9	0	0	0
POLR3E	0	0	0
CDR2	49	18	31
LOC105604705	56	33	23
LOC114110626	0	0	0
METTL9	0	0	0
LOC101104199	0	33	30
IGSF6	0	30	33
OTOA	0	0	0
LOC101115848	90	42	48
HS3ST2	0	0	0
USP31	159	106	53
SCNN1G	0	0	0
LOC105604711	0	0	0
TRNAV-CAC_21	0	0	0
SCNN1B	548	308	240
COG7	51	23	28
GGA2	108	81	27
EARS2	21	1	20
UBFD1	16	16	0
LOC121817860	0	0	9
NDUFAB1	0	9	0
PALB2	142	60	82
DCTN5	0	0	0
PLK1	0	0	0
ERN2	0	0	0
CHP2	0	0	0
LOC121817823	0	0	0
LOC114110684	0	0	0
TRNAE-CUC_55	0	0	0
PRKCB	108	49	59
TRNAG-CCC_209	0	0	0
TRNAM-CAU_37	0	0	0
TRNAG-CCC_210	51	17	34
CACNG3	0	0	0
TRNAG-CCC_211	0	0	0
LOC121817798	0	0	0
LOC121817826	0	0	0
RBBP6	113	74	39
TNRC6A	930	439	491
SLC5A11	115	43	72
ARHGAP17	40	22	18
LOC121817818	0	0	0
LCMT1	32	26	6
AQP8	0	0	0
ZKSCAN2	0	0	0
HS3ST4	72	38	34
C24H16orf82	0	0	0
KDM8	43	25	18
NSMCE1	3	1	2
LOC121817820	0	0	0
IL4R	61	31	30
LOC105604721	0	0	0
IL21R	0	0	0
GTF3C1	30	18	12
KATNIP	0	0	0
GSG1L	0	0	0
TRNAG-UCC_106	0	0	0
XPO6	188	100	88
LOC121817821	21	0	21
SBK1	0	0	0
TRNAR-GCG_13	0	0	0
LAT	104	66	38
SPNS1	375	189	186
LOC101121231	0	0	0
CD19	0	0	0
LOC101111245	0	0	0
LOC114110630	0	0	0
RABEP2	0	0	0
ATP2A1	0	0	0
LOC105604726	0	0	0
SH2B1	439	220	219
TUFM	82	32	50
ATXN2L	99	66	33
LOC101112694	70	50	20
CLN3	0	0	0
APOBR	0	0	0
IL27	63	33	30
NUPR1	1184	646	538
LOC105604727	0	0	0
SGF29	66	35	31
LOC101114075	3043	1602	1441
SLX1A	238	138	100
BOLA2B	381	204	177
CORO1A	1273	756	517
MAPK3	1	0	1
GDPD3	0	0	0
YPEL3	122	72	50
TBX6	0	0	0
PPP4C	435	217	218
ALDOA	101	60	41
LOC105604728	0	0	0
LOC121817834	0	0	0
TLCD3B	0	0	0
C24H16orf92	0	0	0
DOC2A	0	0	0
INO80E	0	0	0
HIRIP3	45	29	16
TAOK2	210	113	97
TMEM219	101	64	37
LOC121817835	0	0	0
KCTD13	0	0	0
ASPHD1	0	0	0
SEZ6L2	0	0	0
TRNAH-GUG_26	0	0	0
LOC114110579	0	0	0
CDIPT	172	74	98
LOC101119435	257	143	114
PAGR1	0	0	0
PRRT2	0	0	0
MAZ	394	193	201
KIF22	0	0	0
LOC121817836	30	30	0
ZG16	0	0	0
LOC114110692	0	0	0
C24H16orf54	0	0	0
QPRT	0	0	0
SPN	55	31	24
LOC121817837	0	0	0
LOC114110616	0	0	0
CD2BP2	228	107	121
LOC101103208	0	25	25
TBC1D10B	0	0	0
MYLPF	0	0	0
SEPTIN1	0	0	0
ZNF48	0	0	0
ZNF771	0	0	0
DCTPP1	50	12	38
TRNAC-GCA_225	0	0	0
SEPHS2	29	29	0
TRNAR-UCG_9	0	0	0
TRNAR-UCG_10	0	0	0
TRNAR-UCG_11	0	0	0
ITGAL	74	2	72
ZNF768	58	34	24
LOC101122752	62	23	39
ZNF689	0	0	0
LOC121817870	0	0	0
PRR14	0	0	0
FBRS	0	0	0
LOC105604737	0	0	0
LOC121817897	118	34	84
LOC114110705	0	0	0
TMEM265	69	33	36
LOC114110689	0	0	0
PHKG2	60	26	34
CCDC189	0	0	0
RNF40	87	50	37
ZNF629	70	31	39
BCL7C	3665	1880	1785
CTF1	130	57	73
LOC121817917	0	0	0
LOC121817892	0	0	0
LOC114110595	0	0	0
LOC121817824	0	0	0
LOC121817918	64	39	25
LOC121817840	0	0	0
FBXL19	0	0	0
LOC121817839	0	0	0
ORAI3	50	21	29
SETD1A	0	0	0
HSD3B7	0	0	0
STX1B	0	0	0
STX4	277	204	144
ZNF668	67	65	73
ZNF646	0	0	0
PRSS53	0	0	0
VKORC1	0	0	0
BCKDK	0	0	0
KAT8	0	0	0
PRSS8	100	46	54
LOC121817869	45	0	45
PRSS36	0	0	0
FUS	143	61	82
LOC101105208	165	75	90
TRIM72	32	32	0
ITGAM	96	77	19
LOC121817906	0	0	0
ITGAX	0	0	0
ITGAD	283	164	119
LOC101106131	0	0	0
ARMC5	39	16	23
TGFB1I1	93	43	50
SLC5A2	0	0	0
RUSF1	0	0	0
LOC100127218	0	0	0
LOC101107252	0	0	0
SEPTIN14	0	0	0
LOC101107495	194	108	86
TRNAA-AGC_26	57	43	14
NIPSNAP2	0	0	0
TRNAE-CUC_56	25	0	25
PSPH	169	101	68
CCT6A	0	0	0
LOC114110704	0	0	0
LOC114110703	0	0	0
SUMF2	83	48	35
PHKG1	0	0	0
CHCHD2	0	0	0
NUPR2	0	0	0
LOC105604743	0	0	0
VKORC1L1	0	51	25
GUSB	55	54	77
LOC105605805	81	54	27
LOC121817880	0	20	14
ASL	43	39	38
LOC114110656	31	0	31
LOC101109066	55	25	30
TPST1	24	24	0
KCTD7	174	75	99
RABGEF1	39	25	14
TMEM248	206	121	85
LOC114110686	337	153	184
SBDS	472	256	216
LOC101111335	273	124	149
CALN1	0	0	0
TRNAR-CCG_9	0	0	0
GALNT17	0	0	0
AUTS2	0	0	0
LOC101106855	5	4	1
LOC105604842	112	52	60
TRNAG-GCC_53	0	0	0
LOC121817871	0	0	0
TRNAG-GCC_54	0	0	0
LOC121817872	0	0	0
LOC105604766	51	33	18
LOC105604767	378	122	256
CASTOR2	35	0	35
RCC1L	69	29	40
LOC101112784	228	106	122
TRNAC-ACA_220	0	0	0
NCF1	0	0	0
GTF2I	173	82	91
GTF2IRD1	0	0	0
CLIP2	350	165	185
RFC2	106	58	48
LAT2	552	347	205
EIF4H	171	95	76
LOC114110706	0	0	0
LIMK1	0	0	0
LOC121817873	0	0	0
ELN	0	0	0
LOC121817874	0	0	0
LOC121817875	162	58	104
LOC121817876	0	0	0
LOC105604867	0	0	0
TMEM270	0	0	0
LOC114110598	0	0	0
METTL27	102	38	64
CLDN4	0	0	0
LOC114110586	0	0	0
LOC114110587	0	0	0
CLDN3	1059	562	497
ABHD11	0	0	0
LOC105607861	0	0	0
STX1A	0	0	0
BUD23	0	0	0
LOC114110707	0	0	0
DNAJC30	17	0	17
VPS37D	0	0	0
MLXIPL	89	50	39
TBL2	0	0	0
BCL7B	25	12	13
LOC105607860	0	0	0
BAZ1B	134	72	62
FZD9	0	0	0
FKBP6	0	0	0
LOC101116793	0	0	0
NSUN5	51	25	51
POM121C	179	83	121
HIP1	0	0	0
LOC114110696	0	0	0
LOC121817886	112	46	66
CCL26	0	0	0
CCL24	0	0	0
TRNAE-CUC_57	0	0	0
RHBDD2	33	33	0
LOC101115252	789	403	386
TMEM120A	121	43	78
STYXL1	27	27	0
MDH2	78	31	47
SRRM3	2	1	1
LOC121817899	0	0	0
HSPB1	623	318	305
YWHAG	65	37	28
TRNAG-CCC_212	0	0	0
SSC4D	0	0	0
ZP3	0	0	0
TRNAG-UCC_107	0	0	0
DTX2	93	31	62
UPK3B	0	0	0
UPK3BL2	0	0	0
RASA4B	92	44	48
LOC121817828	0	0	0
POLR2J	0	0	0
LRWD1	0	0	0
ALKBH4	0	0	0
ORAI2	0	0	0
LOC121817827	961	439	522
SH2B2	0	0	0
CUX1	97	52	45
TRNAE-UUC_114	0	0	0
TRNAG-CCC_213	0	0	0
LOC121817909	0	0	0
LOC121817845	0	0	0
MYL10	0	0	0
COL26A1	63	29	34
TRNAE-UUC_115	0	0	0
LOC105604782	0	0	0
LOC105607855	0	0	0
IFT22	112	72	40
LOC121817817	0	0	0
LOC121817907	0	0	0
FIS1	680	338	342
CLDN15	0	0	0
ZNHIT1	703	359	344
PLOD3	0	0	0
LOC121817902	0	0	0
LOC101117229	0	0	0
LOC121817901	0	0	0
LOC101122246	0	0	0
NAT16	0	0	0
VGF	0	0	0
AP1S1	175	88	87
LOC105604784	0	0	0
SERPINE1	90	42	48
TRIM56	0	0	0
LOC101122753	37	25	12
LOC105604785	0	0	0
LOC121817843	0	0	0
LOC121817814	0	0	0
